,altitude,camera,date_taken,lat,long,photo_id,photo_url,title,user_id
630,331.8,Canon EOS 7D Mark II,2017:06:15 02:52:36,31.584133333333334,-24.402202777777777,36616497191,http://farm5.static.flickr.com/4333/36616497191_a0902324e8.jpg,Syncerus caffer - Syncerus caffer - African buffalo - Búfalo-africano,112181416@N08
631,253.2,Canon EOS 7D Mark II,2017:06:13 05:03:53,31.63283888888889,-24.983277777777776,36616493471,http://farm5.static.flickr.com/4373/36616493471_12a172498a.jpg,Tockus leucomelas,112181416@N08
632,307.5,Canon EOS 7D Mark II,2017:06:14 04:27:51,31.78516666666667,-24.863630555555556,36708728806,http://farm5.static.flickr.com/4375/36708728806_71701a60df.jpg,Tockus leucomelas,112181416@N08
633,192.0,Canon EOS 7D Mark II,2017:06:13 10:41:54,31.796772222222224,-25.03298611111111,36616489131,http://farm5.static.flickr.com/4409/36616489131_a607ccc364.jpg,Tragelaphus strepsiceros  -  Greater kudu,112181416@N08
634,170.4,Canon EOS 7D Mark II,2017:06:13 07:54:33,31.912227777777776,-25.116294444444446,36616488291,http://farm5.static.flickr.com/4388/36616488291_4e3781351d.jpg,Vanellus armatus making good neighborhood policy  -  Vanellus armatus fazendo política de boa vizinhança,112181416@N08
635,305.71,Olympus E-M1,2016:10:11 16:50:57,31.409869444444443,-23.53023888888889,36740082265,http://farm5.static.flickr.com/4433/36740082265_2525dbb412.jpg,Striated Heron,88972033@N05
636,183.3482587,Apple iPhone 6,2017:08:18 11:01:00,31.819197222222222,-25.06009166666667,36340752850,http://farm5.static.flickr.com/4344/36340752850_6971b12772.jpg,south africa - kruger park,42230559@N03
637,293.3083333,Apple iPhone 6,2017:08:18 07:37:04,31.537061111111115,-25.463066666666666,36597435061,http://farm5.static.flickr.com/4339/36597435061_2b0ef968d2.jpg,south africa - kruger park - malelane sunrise,42230559@N03
638,291.4216216,Apple iPhone 6,2017:08:18 06:47:09,31.537041666666667,-25.463052777777776,35927079863,http://farm5.static.flickr.com/4361/35927079863_398d5e6973.jpg,south africa - kruger park - malelane sunset,42230559@N03
639,242.057971,Apple iPhone 6,2017:08:17 15:45:06,31.625647222222224,-24.967913888888887,36340681930,http://farm5.static.flickr.com/4420/36340681930_73e1040843.jpg,south africa - kruger park,42230559@N03
640,251.712766,Apple iPhone 6,2017:08:17 12:47:43,31.77999722222222,-24.393472222222222,36340662090,http://farm5.static.flickr.com/4388/36340662090_8785111b45.jpg,south africa - kruger park - acacia xanthophloea,42230559@N03
641,458.5483384,Apple iPhone 6,2017:08:17 07:52:37,31.076213888888887,-24.278669444444443,35927043903,http://farm5.static.flickr.com/4381/35927043903_bf7cccd057.jpg,south africa - kruger park,42230559@N03
642,458.5503876,Apple iPhone 6,2017:08:17 07:33:48,31.23458888888889,-24.280105555555554,36736688935,http://farm5.static.flickr.com/4369/36736688935_650595a177.jpg,south africa - kruger park - africa on foot,42230559@N03
643,453.029703,Apple iPhone 6,2017:08:17 06:41:42,31.234605555555557,-24.28007222222222,36566012392,http://farm5.static.flickr.com/4375/36566012392_005d5946f7.jpg,south africa - kruger park - africa on foot - sunrise,42230559@N03
644,430.8469388,Apple iPhone 6,2017:08:16 07:53:13,31.208580555555553,-24.280475,35901241904,http://farm5.static.flickr.com/4336/35901241904_e6b3e20f7e.jpg,south africa - kruger park - lion tracks,42230559@N03
645,446.120603,Apple iPhone 6,2017:08:16 06:26:22,31.234947222222225,-24.2797,36688928516,http://farm5.static.flickr.com/4384/36688928516_82a654a0eb.jpg,south africa - kruger park - sunset,42230559@N03
646,439.6380952,Apple iPhone 6,2017:08:16 06:24:27,31.234669444444446,-24.28007222222222,36596532381,http://farm5.static.flickr.com/4408/36596532381_b6355a8a3b.jpg,south africa - kruger part - africa on foot,42230559@N03
647,395.9254658,Apple iPhone 6,2017:08:15 17:47:38,31.264466666666667,-24.266775,36688923366,http://farm5.static.flickr.com/4333/36688923366_29f84d8a5b.jpg,south africa - kruger park,42230559@N03
648,444.1141304,Apple iPhone 6,2017:08:15 11:04:38,31.235011111111113,-24.279963888888886,35926146543,http://farm5.static.flickr.com/4385/35926146543_92fbe366bb.jpg,south africa - klaserie - africa on foot,42230559@N03
649,407.6979866,Apple iPhone 6,2017:08:14 15:19:25,31.196297222222224,-23.866211111111113,36339799170,http://farm5.static.flickr.com/4418/36339799170_0384ce3115.jpg,south africa - kruger park,42230559@N03
650,254.9122137,Apple iPhone 6,2017:08:14 12:30:12,31.541369444444445,-23.888641666666665,35901119434,http://farm5.static.flickr.com/4348/35901119434_102a3620a8.jpg,south africa - kruger park,42230559@N03
651,395.7432432,Apple iPhone 6,2017:08:13 16:52:15,31.268230555555554,-23.919855555555557,35901081944,http://farm5.static.flickr.com/4440/35901081944_474d08b9ca.jpg,south africa - kruger park,42230559@N03
652,395.6869565,Apple iPhone 6,2017:08:13 16:49:48,31.258944444444445,-23.918694444444444,36565810942,http://farm5.static.flickr.com/4350/36565810942_9205723eca.jpg,south africa - kruger park,42230559@N03
653,313.15,Olympus E-M1,2016:10:11 16:39:51,31.424480555555558,-23.534833333333335,36322040810,http://farm5.static.flickr.com/4433/36322040810_6ef2db3d54.jpg,Steenbok,88972033@N05
654,0.0,samsung SM-G950F,2017:07:26 11:21:51,31.790833333333335,-25.343055555555555,36510432911,http://farm5.static.flickr.com/4402/36510432911_4729b8df12.jpg,20170726_112152,35575414@N08
655,225.0,samsung SM-G950F,2017:07:25 16:14:56,31.839166666666664,-25.340277777777775,35813695044,http://farm5.static.flickr.com/4382/35813695044_a37d6fe19f.jpg,20170725_161456,35575414@N08
656,0.0,samsung SM-G950F,2017:07:27 09:18:56,31.790833333333335,-25.343055555555555,36510432691,http://farm5.static.flickr.com/4422/36510432691_b9e20414d1.jpg,20170727_091856,35575414@N08
657,234.0,samsung SM-G950F,2017:07:30 07:08:08,31.745555555555555,-23.973611111111108,35813694214,http://farm5.static.flickr.com/4341/35813694214_993f8fefd7.jpg,20170730_070808,35575414@N08
658,0.0,samsung SM-G950F,2017:07:30 10:03:37,31.740277777777777,-24.00583333333333,36510431771,http://farm5.static.flickr.com/4391/36510431771_5fbd500d61.jpg,20170730_100337,35575414@N08
659,212.0,samsung SM-G950F,2017:07:30 08:52:41,31.739444444444445,-24.00611111111111,36510431991,http://farm5.static.flickr.com/4399/36510431991_0d03c3d9c0.jpg,20170730_085241,35575414@N08
660,338.6839,Olympus E-M1,2016:10:11 14:09:54,31.399958333333334,-23.497855555555557,36453804032,http://farm5.static.flickr.com/4375/36453804032_d7df7ef2b0.jpg,African Bush Elephant,88972033@N05
661,341.4004,Olympus E-M1,2016:10:11 13:54:56,31.34569722222222,-23.479255555555554,36484914501,http://farm5.static.flickr.com/4440/36484914501_6f596e7c6b.jpg,Waterbuck,88972033@N05
662,364.9475,Olympus E-M1,2016:10:11 13:16:46,31.339238888888886,-23.414727777777777,36576269516,http://farm5.static.flickr.com/4379/36576269516_99d6f23cd9.jpg,Cape Buffalo,88972033@N05
663,422.5665,Olympus E-M1,2016:10:11 12:07:15,31.223716666666665,-23.440769444444445,35804441363,http://farm5.static.flickr.com/4431/35804441363_0800a765dd.jpg,Black-bellied Bustard,88972033@N05
664,286.2815,Olympus E-M1,2016:10:11 06:31:42,31.486144444444445,-23.532155555555555,36455750971,http://farm5.static.flickr.com/4416/36455750971_0a97526b76.jpg,African Bush Elephant,88972033@N05
665,295.2654,Olympus E-M1,2016:10:11 08:05:31,31.487572222222223,-23.53007222222222,36196816950,http://farm5.static.flickr.com/4364/36196816950_a8a948e087.jpg,Cape Buffalo,88972033@N05
666,223.1,Canon EOS 6D,2017:01:18 16:17:12,31.219177777777777,-22.422519444444447,36421031112,http://farm5.static.flickr.com/4366/36421031112_4c49485ea3.jpg,Luvuvhu,69493556@N07
667,643.0,LG Electronics LG-D855,2016:09:09 06:19:50,31.198619444444446,-25.155355555555555,36187102370,http://farm5.static.flickr.com/4384/36187102370_c6d9498644.jpg,Sudáfrica - Parque Nacional de Kruger,10032596@N00
668,,Fujifilm X-T1,2017:08:03 16:25:37,31.380069444444445,-25.141444444444446,36146202650,http://farm5.static.flickr.com/4434/36146202650_d6aabff800.jpg,DSCF3967,68915436@N07
669,,Fujifilm X-T1,2017:08:03 16:22:17,31.380069444444445,-25.141444444444446,36542668325,http://farm5.static.flickr.com/4428/36542668325_db5d0f2619.jpg,DSCF3963,68915436@N07
670,,Fujifilm X-T1,2017:08:03 16:21:45,31.380069444444445,-25.141444444444446,36146199560,http://farm5.static.flickr.com/4428/36146199560_1f0460bf7c.jpg,DSCF3960,68915436@N07
671,,Fujifilm X-T1,2017:08:03 16:21:22,31.380069444444445,-25.141444444444446,36146197620,http://farm5.static.flickr.com/4345/36146197620_cd1609b343.jpg,DSCF3957,68915436@N07
672,,Fujifilm X-T1,2017:08:03 16:11:07,31.380069444444445,-25.141444444444446,36146195990,http://farm5.static.flickr.com/4356/36146195990_383aa10e19.jpg,DSCF3951,68915436@N07
673,,Fujifilm X-T1,2017:08:03 11:48:43,31.380069444444445,-25.141444444444446,36542659695,http://farm5.static.flickr.com/4368/36542659695_9e9838e03a.jpg,DSCF3881,68915436@N07
